spine_rank	module	id	token_count	char_count	statement
10	cpl_corridor_hinf	S-1533	8	82	Family equivalence requires transport-key symmetric difference approximately zero.
10	cpl_corridor_hinf	S-1534	9	80	Family equivalence requires receipt invariants in-band across portability sweep.
10	cpl_corridor_hinf	S-1535	7	29	A lock may lie on a filament.
10	cpl_corridor_hinf	S-1536	7	44	Filaments can exist without any commit lock.
10	cpl_corridor_hinf	S-1537	9	75	Locks carry certificates; corridors/filaments carry transport key dossiers.
10	cpl_corridor_hinf	S-1538	15	82	Filament points can elevate to lock when C enters commit band and all guards pass.
10	cpl_corridor_hinf	S-1539	9	75	Corridor/filament model captures lawful structure beyond immediate commits.
10	cpl_corridor_hinf	S-1540	7	57	Planners use filaments for hazard-safe low-order routing.
10	cpl_corridor_hinf	S-1541	6	47	Outside filaments correct action is abstention.
10	cpl_corridor_hinf	S-1542	9	53	Corridor detection computes CPL state on hats at 3DL.
10	cpl_corridor_hinf	S-1543	13	76	Corridor condition requires phase in band and L>0 with LOW corridor respect.
10	cpl_corridor_hinf	S-1544	12	80	Corridor transport checks require slope-1, mirror pass, and meter spread <=0.01.
10	cpl_corridor_hinf	S-1545	11	80	Corridor checks require detune discipline with lock band and monotone off-ratio.
10	cpl_corridor_hinf	S-1546	13	82	Corridor checks require hazard below cap and epsilon>0 at phase/amplitude actions.
10	cpl_corridor_hinf	S-1547	5	38	Corridor checks enforce one-snap rule.
10	cpl_corridor_hinf	S-1548	10	89	Filament assembly concatenates adjacent corridor windows with overlapping transport keys.
10	cpl_corridor_hinf	S-1549	6	54	Filament assembly requires green eligibility handoffs.
10	cpl_corridor_hinf	S-1550	9	60	Filament assembly runs x2 pooling and prunes LOW inversions.
10	cpl_corridor_hinf	S-1551	11	88	Filament assembly across contexts requires decision parity and spread band preservation.
10	cpl_corridor_hinf	S-1552	6	56	Family certification runs H-infinity portability sweeps.
10	cpl_corridor_hinf	S-1553	9	78	Family pass requires key identity preservation under admissible perturbations.
10	cpl_corridor_hinf	S-1554	10	64	Family pass requires no hazard breaches and no leadership flips.
10	cpl_corridor_hinf	S-1555	12	76	Family label includes order/support signature, key hash, and RG/H∞ receipts.
10	cpl_corridor_hinf	S-1556	10	77	Corridor evidence includes CPL card with bands and eligibility-hazard traces.
10	cpl_corridor_hinf	S-1557	8	64	Corridor evidence includes hinge/mirror and meter-spread panels.
10	cpl_corridor_hinf	S-1558	9	75	Key evidence includes per-axis intervals with overlap confidence intervals.
10	cpl_corridor_hinf	S-1559	9	65	RG evidence includes thinning slopes and down-set survivor plots.
10	cpl_corridor_hinf	S-1560	9	77	Handoff evidence logs eligible concatenation windows and one-snap compliance.
10	cpl_corridor_hinf	S-1561	9	71	H∞ family evidence shows identity preservation under admissible sweeps.
10	cpl_corridor_hinf	S-1562	8	75	Representative windows require null and meter-swap subtractive spot-checks.
10	cpl_corridor_hinf	S-1563	10	83	Corridor/filament invariants require CRL/3DL-only values after single quantization.
10	cpl_corridor_hinf	S-1564	12	71	Eligibility wall forbids phase/amplitude edits when L<=0 or epsilon<=0.
10	cpl_corridor_hinf	S-1565	13	78	Audit supremacy brackets edits with E1/E2 and requires E4 for filament status.
10	cpl_corridor_hinf	S-1566	8	66	LOW corridor invariant prunes high-order detours lacking thinning.
10	cpl_corridor_hinf	S-1567	6	45	One-snap invariant remains active per window.
10	cpl_corridor_hinf	S-1568	13	90	No band drift is allowed within run-card; changes require version rev and recertification.
10	cpl_corridor_hinf	S-1569	11	80	Lock decision is binary commit; corridor/filament decision is transport reality.
10	cpl_corridor_hinf	S-1570	9	83	Lock artifacts are certificate-centric; filament artifacts are key/dossier-centric.
10	cpl_corridor_hinf	S-1571	12	72	Filament failure can shrink keys or escalate to Theta when guards break.
10	cpl_corridor_hinf	S-1572	12	87	Locks instantiate objects; filaments route lawful motion and predict safe commit zones.
10	cpl_corridor_hinf	S-1573	13	80	Corridor/filament falsifier is meter dependence with spread >0.01 or hinge miss.
10	cpl_corridor_hinf	S-1574	8	58	Corridor/filament falsifier is RG inversion after pooling.
10	cpl_corridor_hinf	S-1575	8	69	Corridor/filament falsifier is off-eligibility concatenation or snap.
10	cpl_corridor_hinf	S-1576	10	80	Corridor/filament falsifier is H-infinity identity break under admissible sweep.
10	cpl_corridor_hinf	S-1577	9	79	Corridor/filament falsifier is non-collapsing off-ratio ladder near boundaries.
10	cpl_corridor_hinf	S-1578	7	50	Corridor/filament falsifier is mid-run band drift.
10	cpl_corridor_hinf	S-1579	10	74	Any corridor/filament falsifier causes demotion, pruning, break, or Theta.
10	cpl_corridor_hinf	S-1580	10	69	Methods must declare run-card bands, meters, windows, and order caps.
10	cpl_corridor_hinf	S-1581	13	92	Methods must detect corridors via CPL+hinge/mirror+swap+detune with eligibility-hazard logs.
10	cpl_corridor_hinf	S-1582	10	67	Methods must assemble filaments by key overlap and verify handoffs.
10	cpl_corridor_hinf	S-1583	10	67	Methods must run x2 pooling and publish thinning/down-set geometry.
10	cpl_corridor_hinf	S-1584	10	70	Methods must certify family via H-infinity sweeps and key equivalence.
10	cpl_corridor_hinf	S-1585	13	82	Methods must ship corridor cards, key intervals, RG/H∞ panels, and refusal ledger.
10	cpl_corridor_hinf	S-1586	12	82	Promotion rule elevates corridor point to lock only after subtractive+audits pass.
10	cpl_corridor_hinf	S-1587	7	58	H-infinity is post-lock portability and stability harness.
10	cpl_corridor_hinf	S-1588	9	69	H-infinity proves lock survives admissible perturbations on CRL hats.
10	cpl_corridor_hinf	S-1589	6	66	H-infinity requires bounded worst-case disturbance-to-output gain.
10	cpl_corridor_hinf	S-1590	6	42	Default H-infinity wall is gamma_star = 1.
10	cpl_corridor_hinf	S-1591	11	71	H-infinity gains and thresholds are reported as lattice counts on hats.
10	cpl_corridor_hinf	S-1592	9	52	H-infinity runs after GML and does not create locks.
10	cpl_corridor_hinf	S-1593	9	87	H-infinity certifies transportability across meters/scales within declared uncertainty.
10	cpl_corridor_hinf	S-1594	5	44	H-infinity prevents lab-only lock illusions.
10	cpl_corridor_hinf	S-1595	10	70	H-infinity ties stability to CRL objectivity and blocks sub-CRL games.
10	cpl_corridor_hinf	S-1596	8	55	H-infinity completes stack after LOW, pins, and hinges.
10	cpl_corridor_hinf	S-1597	9	63	H-infinity sweep starts from published locked key and receipts.
10	cpl_corridor_hinf	S-1598	17	114	Perturbation set w includes meter swap, band/window shuffle, dyadic shifts, null/placebo, and bounded load jitter.
10	cpl_corridor_hinf	S-1599	13	94	Outcome set z includes hinge spread, mirror-overlap deltas, hazard surplus, and closure drift.
10	cpl_corridor_hinf	S-1600	11	59	For each perturbation compute ||z||2/||w||2 on CRL lattice.
10	cpl_corridor_hinf	S-1601	9	77	H-infinity decision uses worst-case sup gain across admissible perturbations.
10	cpl_corridor_hinf	S-1602	11	66	H-infinity passes when sup gain <=1 and key identity is unchanged.
10	cpl_corridor_hinf	S-1603	8	55	H-infinity failure yields Theta<H∞> with typed witness.
10	cpl_corridor_hinf	S-1604	9	54	Hats-first CRL-only invariant applies to both w and z.
10	cpl_corridor_hinf	S-1605	7	45	Sub-CRL differences are causally inert in H∞.
10	cpl_corridor_hinf	S-1606	12	65	H∞ pass requires no key drift in labels or overlap/mirror tables.
10	cpl_corridor_hinf	S-1607	11	67	Any hazard push above Hc causes immediate Theta regardless of gain.
10	cpl_corridor_hinf	S-1608	8	60	H∞ failure is absorbing; reassessment requires new receipts.
10	cpl_corridor_hinf	S-1609	10	77	H∞ evidence includes declared harness definition and typed failure witnesses.
10	cpl_corridor_hinf	S-1610	8	67	H∞ leverages meter-swap invariance theorem for portability testing.
10	cpl_corridor_hinf	S-1611	8	58	H∞ falsifier is admissible perturbation producing gain >1.
10	cpl_corridor_hinf	S-1612	11	73	H∞ falsifier is unbounded growth of decision-facing z under admissible w.
10	cpl_corridor_hinf	S-1613	15	84	H∞ falsifier is key identity drift under meter swap or band shuffle at constant CRL.
10	cpl_corridor_hinf	S-1614	7	42	H∞ falsifier is hazard spike during sweep.
10	cpl_corridor_hinf	S-1615	6	53	H∞ answers stability-under-nudge, not fit prettiness.
10	cpl_corridor_hinf	S-1616	10	58	More data cannot rescue H∞ fail without new lock receipts.
10	cpl_corridor_hinf	S-1617	12	80	H∞ is structured by declared perturbation set, CRL metrics, and typed witnesses.
10	cpl_corridor_hinf	S-1618	8	49	H∞ introduces no new knobs beyond existing walls.
10	cpl_corridor_hinf	S-1619	8	46	Methods must pin hats/CRL baselines and grids.
10	cpl_corridor_hinf	S-1620	8	54	Methods must declare perturbation set and hazard wall.
10	cpl_corridor_hinf	S-1621	6	46	Methods must choose decision-facing z signals.
10	cpl_corridor_hinf	S-1622	12	79	Methods must run induced-gain sweep and report worst-case gain with key parity.
10	cpl_corridor_hinf	S-1623	13	81	Methods must publish H∞ dossier with pass matrix, gain plots, and typed failures.
10	cpl_corridor_hinf	S-1624	13	82	H∞ cheap falsifier is co-located hats under swap with changed key labels/overlaps.
10	cpl_corridor_hinf	S-1625	16	93	H∞ cheap falsifier is admissible band/window shuffle with gain >1 on hinge or hazard outputs.
10	cpl_corridor_hinf	S-1626	12	68	H∞ cheap falsifier is null locking or real key unlocking under null.
10	cpl_corridor_hinf	S-1627	12	89	H∞ plain-language rule is shake-the-table with bounded wobble and invariant key identity.
11	copl_hazard_escalation	S-0799	10	97	Cross-Ontological Phase Locking detects integer-phase locks spanning multiple ontological layers.
11	copl_hazard_escalation	S-0800	9	58	COPL certifies N-way locks that can be pairwise invisible.
11	copl_hazard_escalation	S-0801	14	74	COPL predicts joint thinning in order r = ||p||_1 and support N = ||p||_0.
11	copl_hazard_escalation	S-0802	9	62	COPL predicts critical dimension k-1 for k independent layers.
11	copl_hazard_escalation	S-0803	9	77	COPL claims emergent N-locks can be composite-real while pairwise-undetected.
11	copl_hazard_escalation	S-0804	7	43	COPL falsifier suite is CO-1 through CO-12.
11	copl_hazard_escalation	S-0805	12	62	COPL candidate lock is integer vector p in Z^k excluding zero.
11	copl_hazard_escalation	S-0806	6	26	COPL order is r = ||p||_1.
11	copl_hazard_escalation	S-0807	6	28	COPL support is N = ||p||_0.
11	copl_hazard_escalation	S-0808	10	52	Composite phase defect is Theta_p(t) = p dot phi(t).
11	copl_hazard_escalation	S-0809	8	37	COPL coherence score K_p is in [0,1].
11	copl_hazard_escalation	S-0810	10	66	COPL detune-normalized score is Z_p = log(K_p) - g(delta_omega_p).
11	copl_hazard_escalation	S-0811	12	66	Cross-ontology flag c(p)=1 when support spans at least two layers.
11	copl_hazard_escalation	S-0812	15	74	Emergence score for N>=3 is E_p = Z_p - max pairwise Z over support pairs.
11	copl_hazard_escalation	S-0813	14	83	Emergent N-lock requires E_p > 0 while all pairwise tests fail FDR in same windows.
11	copl_hazard_escalation	S-0814	11	79	COPL addresses pairwise myopia by detecting triadic and higher phase structure.
11	copl_hazard_escalation	S-0815	8	58	COPL extends LOW thinning law to cross-layer coordination.
11	copl_hazard_escalation	S-0816	8	64	COPL requires synchronized windows and estimators across layers.
11	copl_hazard_escalation	S-0817	15	108	COPL uses preregistered roster P with primitive p vectors and balanced within versus cross-layer candidates.
11	copl_hazard_escalation	S-0818	10	70	Detuning penalty g is preregistered and dual-g robustness is required.
11	copl_hazard_escalation	S-0819	13	56	COPL RG flow is dK_p/dt = [(k-1) - Delta_p - A K_p] K_p.
11	copl_hazard_escalation	S-0820	15	87	COPL relevance gap is Delta_p = alpha0 + alpha1 r + alpha2(N-1) + alpha_XO c(p) + h(p).
11	copl_hazard_escalation	S-0821	8	59	RG flow yields order-support thinning and relevance cutoff.
11	copl_hazard_escalation	S-0822	10	67	Adding a truly independent layer shifts early-time intercept by +1.
11	copl_hazard_escalation	S-0823	12	89	Emergence test requires E_p > 0 persistence under pooling while pairs remain subcritical.
11	copl_hazard_escalation	S-0824	16	95	Joint thinning law in order requires E[Z_r] approximately beta0 - lambda_r r with lambda_r > 0.
11	copl_hazard_escalation	S-0825	16	101	Joint thinning law in support requires E[Z_N] approximately gamma0 - lambda_N(N-1) with lambda_N > 0.
11	copl_hazard_escalation	S-0826	11	69	COPL survivors must form down-set geometry with thresholds r* and N*.
11	copl_hazard_escalation	S-0827	10	80	COPL admissibility requires synchronized windows and shared nulls across layers.
11	copl_hazard_escalation	S-0828	5	43	Window misalignment voids emergence claims.
11	copl_hazard_escalation	S-0829	11	94	Dual-g robustness requires positive thinning slopes under both preregistered detune penalties.
11	copl_hazard_escalation	S-0830	7	61	Emergent locks must survive pairwise leakage residualization.
11	copl_hazard_escalation	S-0831	8	69	Emergent locks must survive latent-clock rank-1 template subtraction.
11	copl_hazard_escalation	S-0832	15	107	Critical-dimension check requires +1 intercept shift for independent added layer and ~0 for sham duplicate.
11	copl_hazard_escalation	S-0833	12	85	COPL evidence includes formal RG, emergence, down-set geometry, and CO falsifier set.
11	copl_hazard_escalation	S-0834	10	81	COPL emergent exclusivity is composite-strong with pairwise-weak in same windows.
11	copl_hazard_escalation	S-0835	14	121	COPL quantitative predictions include positive lambda_r and lambda_N and bandwidth scaling with order-support complexity.
11	copl_hazard_escalation	S-0836	13	74	CO-1 falsifier is E_p <= 0 raw or residualized or lost under mild pooling.
11	copl_hazard_escalation	S-0837	10	79	CO-2 falsifier is estimated lambda_r <= 0 under geometry-matched dual-g checks.
11	copl_hazard_escalation	S-0838	10	58	CO-3 falsifier is down-set holes or unstable (r*,N*) cuts.
11	copl_hazard_escalation	S-0839	13	102	CO-4 falsifier is intercept shift inconsistent with +1 independent-layer and 0 sham-layer predictions.
11	copl_hazard_escalation	S-0840	7	56	CO-5 falsifier is preregistered alpha_XO sign violation.
11	copl_hazard_escalation	S-0841	9	72	CO-9 falsifier is positive intercept persisting after window scrambling.
11	copl_hazard_escalation	S-0842	12	94	CO-10/11/12 falsifiers include rank mismatch, latent-clock dependence, and harmonic shadowing.
11	copl_hazard_escalation	S-0843	11	73	COPL methods must preregister roster, windows, pooling, and (r,N) ranges.
11	copl_hazard_escalation	S-0844	15	85	COPL methods must use dual detuning penalties g1 and g2 and report both Z_p variants.
11	copl_hazard_escalation	S-0845	15	91	COPL methods must compute emergence score with expanded pairwise search and BH-FDR q<=0.05.
11	copl_hazard_escalation	S-0846	12	104	COPL methods must perform leakage residualization and latent-template subtraction then retest emergence.
